PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_ClusterSyncIntervals
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,clusterCTT_config_setup
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,createCluster
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_001
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_002
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_003
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_004
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_012
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_012_Expiry
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_005
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_006
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_007
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_008
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_010_RM
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_012_Expiry
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_009_DS
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_011_RM
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_010_RMU
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_011_RMU
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_013_Expiry
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_014_FQ
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_014_FQU
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_015_FQ
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,deleteAllRetained
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCM_001
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCM_003
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_017_sharedM
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_017b_sharedM
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTT_018_sharedM
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTTv5_001
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTTv5_002
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_clusterCTTv5_003
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,tearDown
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,clusterCTT_config_cleanup
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_ClusterSyncIntervals
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,clusterCTT_config_setup
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,createCluster
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,restapi
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_basicClientSet
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,restapi
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_multiClientSet
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,restapi
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_activeClientSet
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,restapi
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,testmqtt_activeCloseConn
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,restapi
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,tearDown
PASSED,20210128-1842,NA,ismAutoCluster_of2.sh,CLUSTER,clusterCTT_config_cleanup
PASSED,20210128-1842,NA,ismAutoJMSHA.sh,HA,jms_M1_LDAP_setup_HA
PASSED,20210128-1842,NA,ismAutoJMSHA.sh,HA,jms_HA_setup
PASSED,20210128-1842,NA,ismAutoJMSHA.sh,HA,
